customer_id,customer_name,age,employment_status,length_of_employment_years,annual_income,housing_status,city,state,join_date
CUST001398,Rahul Lopez,28,Employed,8.67,76007.14,Rent,Jacksonville,FL,2015-03-26
CUST001399,Mary Rao,54,EMPLOYED,0.55,45358.73,Mortgage,San Jose,CA,2021-07-25
CUST001400,Arjun Gonzalez,32,employed,0.77,49800.04,Rent,Cleveland,OH,2017-10-31
CUST001401,Michael Wilson,27,Retired,0.0,118912.07,Own,Louisville,KY,2017-04-11
CUST001402,Neha Lopez,46,Employed,6.06,63824.75,Own,Phoenix,AZ,2019-08-29
CUST001403,Sunita Lopez,54,Retired,0.0,36099.02,Rent,San Jose,CA,2018-02-11
CUST001404,Patricia Mehta,48,Employed,2.28,91237.22,Mortgage,Los Angeles,CA,2017-04-19
CUST001405,Sarah Davis,51,Self-Employed,5.96,67413.82,Rent,Philadelphia,PA,2015-04-11
CUST001406,Sarah Shah,30,Employed,0.31,15000.0,Mortgage,Tucson,AZ,2019-08-09
CUST001407,Lisa Patel,22,Employed,1.71,77420.88,Rent,Columbus,OH,2021-02-16
CUST001408,Jennifer Nair,58,Unemployed,0.0,75742.69,Mortgage,Memphis,TN,2016-11-08
CUST001409,John Martinez,36,Retired,0.0,60601.36,Mortgage,Portland,OR,2016-09-10
CUST001410,Linda Hernandez,36,Employed,1.2,102234.08,Mortgage,Milwaukee,WI,2020-11-19
CUST001411,David Smith,55,RETIRED,0.0,39997.16,Rent,El Paso,TX,2020-06-22
CUST001412,Priya Johnson,46,Self-Employed,2.27,73269.51,Rent,Austin,TX,2019-11-20
CUST001413,Anil Mehta,45,Retired,0.0,23384.4,mortgage,Boston,MA,18/06/2015
CUST001414,Ramesh Patel,65,Employed,9.05,76439.45,Rent,Nashville,TN,2016-08-29
CUST001415,Pooja Wilson,32,Retired,0.0,193268.52,Mortgage,Oklahoma City,OK,2017-11-08
CUST001416,Karen Smith,51,UNEMPLOYED,0.0,32961.19,rent,Cleveland,OH,2018-03-03
CUST001417,Sneha Patel,40,Employed,25.17,37953.57,Rent,Omaha,NE,2018-11-18
CUST001418,Mary Hernandez,43,Employed,3.49,39104.42,Mortgage,Philadelphia,PA,2020-12-07
CUST001419,Anjali Patel,58,Employed,10.31,64731.22,mortgage,Houston,TX,2016-01-19
CUST001420,Anjali Hernandez,46,Employed,11.78,31640.03,Mortgage,San Jose,CA,2019-10-31
CUST001421,Michael Sharma,46,Unemployed,0.0,77091.51,Mortgage,Austin,TX,2016-03-12
CUST001422,Michael Nair,52,Self-Employed,0.26,99519.01,Rent,Arlington,Texas,02/01/2017
CUST001423,Jessica Hernandez,35,Self-Employed,4.55,82504.52,Mortgage,Houston,TX,2015-12-02
CUST001424,Kiran Kumar,29,Employed,2.03,20721.99,Own,Philadelphia,PA,2021-03-14
CUST001425,Arjun Garcia,27,Employed,1.16,108781.94,Rent,Seattle,WA,2021-03-10
CUST001426,Lisa Lopez,22,Employed,1.01,105074.03,MORTGAGE,Baltimore,MD,2019-08-26
CUST001427,Ramesh Miller,64,Self-Employed,4.1,98528.08,Mortgage,Las Vegas,Nevada,2021-04-19
CUST001428,Kiran Shah,26,Employed,0.55,,Own,Miami,FL,2017-02-24
CUST001429,John Singh,37,Employed,8.62,68330.64,Own,Omaha,NE,2016-10-29
CUST001430,Jessica Martinez,36,Employed,1.29,111238.7,Mortgage,Baltimore,MD,2018-05-02
CUST001431,Thomas Johnson,43,Employed,3.98,189872.5,Rent,Portland,OR,2020-05-07
CUST001432,Lisa Patel,49,employed,0.67,33798.64,Mortgage,Seattle,WA,12/11/2017
CUST001433,Vikram Davis,50,Employed,9.82,114333.54,Mortgage,Columbus,OH,2017-11-26
CUST001434,Jennifer Nair,33,Retired,0.0,56855.59,Own,Minneapolis,MN,2016-01-08
CUST001435,Michael Patel,37,Employed,1.16,55392.32,Own,San Diego,CA,2021-05-21
CUST001436,Arjun Rodriguez,43,Unemployed,0.0,23815.25,Own,Washington,DC,2018-06-09
CUST001437,John Patel,37,Employed,0.43,50469.59,Rent,Las Vegas,NV,2020-02-19
CUST001438,Amit Sharma,59,Unemployed,0.0,32913.59,Mortgage,San Diego,CA,2016-02-20
CUST001439,Ramesh Miller,45,Employed,3.37,45328.32,Rent,Denver,CO,2017-09-24
CUST001440,Neha Williams,48,Unemployed,0.0,30979.72,Mortgage,Raleigh,NC,2018-11-26
CUST001441,Lisa Kumar,47,Unemployed,0.0,45736.64,Mortgage,Miami,FL,2021-05-27
CUST001442,Lisa Wilson,54,Employed,1.12,,Mortgage,Tucson,AZ,2018-01-11
CUST001443,Priya Miller,42,Retired,0.0,63452.89,Mortgage,Nashville,TN,11/12/2019
CUST001444,Sunita Gonzalez,24,Employed,6.17,22723.39,Rent,Chicago,IL,2016-02-04
CUST001445,Thomas Gupta,44,self-employed,7.15,25151.91,Rent,Charlotte,NC,2015-12-12
CUST001446,Pooja Anderson,32,Employed,11.26,74395.34,Own,Louisville,KY,2015-05-30
CUST001447,Susan Smith,33,Retired,0.0,37106.12,rent,Omaha,NE,2015-07-07
CUST001448,Amit Garcia,47,Unemployed,0.0,114087.15,Rent,Houston,TX,08/05/2015
CUST001449,Kiran Miller,54,Employed,9.63,68539.25,rent,New York,NY,2020-06-23
CUST001450,Anil Rodriguez,40,Employed,11.51,86168.27,Mortgage,Columbus,OH,2017-05-01
CUST001451,Ramesh Patel,43,Unemployed,0.0,139583.1,Own,Nashville,TN,2017-09-10
CUST001452,Patricia Kumar,60,Self-Employed,14.27,49720.55,Mortgage,Columbus,OH,24/04/2020
CUST001453,Richard Lopez,42,Retired,0.0,42417.15,Mortgage,Dallas,TX,2021-01-19
CUST001454,Anil Jones,71,Employed,1.45,101014.72,Rent,San Francisco,CA,2018-11-06
CUST001455,Sarah Jones,46,Employed,1.01,81284.3,Rent,Denver,CO,2020-02-06
CUST001456,Lisa Wilson,22,Employed,2.98,53508.82,Own,Oklahoma City,OK,2020-02-20
CUST001457,Sunita Hernandez,49,Employed,28.93,137981.48,Rent,San Diego,CA,2018-04-17
CUST001458,John Shah,44,Employed,0.46,52714.9,Rent,New York,NY,2020-01-19
CUST001459,Jessica Wilson,55,Employed,6.22,61063.17,Rent,Miami,FL,20/01/2015
CUST001460,Karen Martinez,48,Employed,9.51,60641.43,Rent,Las Vegas,NV,12/06/2020
CUST001461,David Rodriguez,38,Employed,28.2,34174.8,Rent,Jacksonville,FL,2018-01-28
CUST001462,Sarah Gonzalez,25,Employed,4.83,62727.25,Own,Dallas,TX,02/11/2015
CUST001463,Sarah Brown,37,SELF-EMPLOYED,2.39,138421.15,Rent,Memphis,TN,2021-02-17
CUST001464,Barbara Miller,29,Employed,0.91,78196.56,Mortgage,Fresno,CA,2018-05-25
CUST001465,Mary Davis,33,Employed,20.02,61000.54,Own,Charlotte,NC,2020-09-11
CUST001466,Lisa Anderson,47,Employed,12.9,54335.86,Mortgage,Minneapolis,MN,2020-01-27
CUST001467,Kiran Singh,60,Employed,8.16,73022.3,rent,Sacramento,CA,2019-08-12
CUST001468,Ramesh Wilson,44,Retired,0.0,93888.2,Mortgage,Washington,DC,20/07/2020
CUST001469,Robert Miller,25,Employed,0.31,86296.41,Rent,Phoenix,AZ,2018-08-06
CUST001470,David Rodriguez,45,Unemployed,0.0,49064.01,Mortgage,Louisville,KY,2016-12-20
CUST001471,William Smith,54,Employed,1.61,72756.17,Mortgage,Chicago,IL,2015-12-17
CUST001472,Thomas Rodriguez,32,Unemployed,0.0,79854.69,Own,Las Vegas,NV,2020-12-16
CUST001473,Susan Shah,38,Employed,0.5,32718.08,Mortgage,Los Angeles,CA,2015-05-13
CUST001474,Robert Reddy,40,Employed,1.5,66233.28,Own,Milwaukee,WI,26/06/2015
CUST001475,Kiran Smith,30,Unemployed,0.0,16370.2,Mortgage,Phoenix,AZ,2017-09-01
CUST001476,Patricia Williams,47,Employed,6.92,79979.07,Own,Oklahoma City,OK,16/10/2018
CUST001477,Priya Gupta,38,Self-Employed,24.16,88983.46,rent,Cleveland,OH,2021-09-02
CUST001478,Lisa Williams,45,Employed,5.16,93763.19,Mortgage,Las Vegas,NV,2017-06-16
CUST001479,Sunita Lopez,29,Self-Employed,1.81,47238.85,Mortgage,Cleveland,OH,2018-11-09
CUST001480,Jennifer Gonzalez,34,Retired,0.0,72072.52,Mortgage,Louisville,KY,2020-06-16
CUST001481,William Davis,48,Retired,0.0,140698.18,Own,Portland,OR,2020-12-22
CUST001482,Linda Patel,35,Employed,5.27,139841.06,Rent,Denver,Colorado,2018-03-31
CUST001483,Pooja Brown,60,EMPLOYED,10.66,58835.25,Rent,San Diego,CA,2017-09-03
CUST001484,Amit Mehta,35,Retired,0.0,65094.27,Own,Louisville,KY,2020-04-16
CUST001485,Amit Rodriguez,42,Unemployed,0.0,116604.91,own,Los Angeles,CA,2016-08-01
CUST001486,Kiran Williams,51,Employed,13.69,24331.3,Rent,Oklahoma City,Oklahoma,2016-01-23
CUST001487,Sarah Gupta,22,Employed,0.2,49323.43,Mortgage,Austin,TX,2015-04-02
CUST001488,Linda Rao,22,Employed,3.66,133431.33,Own,Arlington,TX,11/12/2019
CUST001489,Priya Hernandez,22,Retired,0.0,107486.48,Own,Milwaukee,WI,2015-12-31
CUST001490,Anjali Reddy,55,Employed,5.2,74724.12,Rent,Boston,MA,2017-12-23
CUST001491,Sarah Wilson,33,Employed,0.89,24257.97,Rent,Philadelphia,PA,2020-04-23
CUST001492,Jessica Jones,70,Self-Employed,5.3,58107.72,Mortgage,Las Vegas,NV,2017-02-12
CUST001493,Michael Garcia,33,Retired,0.0,42026.29,Own,San Antonio,TX,2016-04-05
CUST001494,Jessica Rodriguez,42,Unemployed,0.0,73029.84,Mortgage,Indianapolis,IN,2016-01-28
CUST001495,Deepa Wilson,58,Employed,3.09,36841.93,Mortgage,Las Vegas,Nevada,15/01/2015
CUST001496,Thomas Patel,64,EMPLOYED,0.15,32356.36,MORTGAGE,Raleigh,NC,2020-02-24
CUST001497,Patricia Sharma,64,Retired,0.0,17345.37,Mortgage,Louisville,KY,2021-08-07
CUST001498,Rahul Nair,54,Self-Employed,2.6,124627.28,Own,Tucson,AZ,2021-07-12
CUST001499,Linda Hernandez,52,Self-Employed,4.16,47105.15,Rent,Philadelphia,PA,2018-03-08
CUST001500,Ramesh Sharma,47,Self-Employed,1.48,65794.23,Mortgage,Louisville,KY,2015-07-02
CUST001501,Sarah Rodriguez,49,Employed,1.99,59793.79,Rent,Nashville,TN,2018-02-07
CUST001502,Barbara Lopez,33,Self-Employed,4.71,31556.65,Mortgage,El Paso,TX,2015-07-04
CUST001503,Sneha Nair,30,Employed,11.96,28129.13,rent,Charlotte,NC,02/10/2017
CUST001504,Rahul Martinez,39,Employed,1.34,32755.0,Rent,El Paso,TX,2017-04-20
CUST001505,Mary Shah,37,Unemployed,0.0,38797.03,Mortgage,Austin,TX,2019-11-14
CUST001506,Robert Reddy,34,Employed,3.71,74605.07,Mortgage,Phoenix,AZ,2020-07-04
CUST001507,Patricia Nair,48,Employed,0.55,37144.44,Rent,Minneapolis,MN,2020-11-30
CUST001508,Sarah Rodriguez,51,Employed,4.17,170739.52,rent,San Diego,CA,26/01/2019
CUST001509,Anjali Martinez,41,Employed,6.17,110889.63,Rent,Tucson,AZ,2020-06-16
CUST001510,Rahul Mehta,57,Unemployed,0.0,97247.61,Rent,Minneapolis,MN,2020-10-14
CUST001511,Linda Singh,26,Self-Employed,0.55,55726.14,Mortgage,Fort Worth,Texas,2015-08-01
CUST001512,Sarah Anderson,37,Employed,9.64,148533.89,Mortgage,Washington,DC,2015-07-03
CUST001513,Anjali Smith,31,Employed,0.21,52532.99,Mortgage,Washington,DC,2019-08-23
CUST001514,Vikram Rodriguez,22,Employed,1.35,58761.56,Rent,San Jose,CA,2021-10-08
CUST001515,Lisa Williams,39,Employed,4.78,66302.62,Rent,Indianapolis,IN,2015-07-08
CUST001516,Sarah Martinez,38,Self-Employed,1.23,91225.87,Own,San Antonio,TX,2017-09-09
CUST001517,Jessica Garcia,58,Employed,0.54,87741.02,Mortgage,San Jose,CA,2021-03-07
CUST001518,Deepa Shah,47,Self-Employed,3.59,45022.82,Mortgage,San Francisco,CA,2019-06-12
CUST001519,Priya Rao,27,Employed,6.41,43486.41,Mortgage,Fort Worth,TX,2016-03-05
CUST001520,Sunita Johnson,62,Employed,2.64,87898.83,Rent,Jacksonville,FL,17/06/2017
CUST001521,Karen Williams,54,Employed,5.99,91963.03,Mortgage,Omaha,NE,2017-01-07
CUST001522,Kiran Sharma,46,Employed,9.85,47286.94,Mortgage,San Jose,CA,2015-10-15
CUST001523,Sunita Hernandez,37,Unemployed,0.0,23102.29,Mortgage,Phoenix,AZ,2018-08-02
CUST001524,Ramesh Brown,28,Employed,1.33,52871.0,Mortgage,Jacksonville,FL,2019-02-03
CUST001525,David Nair,35,Employed,4.65,87039.34,Mortgage,Miami,FL,22/01/2018
CUST001526,Thomas Kumar,53,Retired,0.0,176884.12,Own,Milwaukee,WI,2017-08-02
CUST001527,John Lopez,62,Self-Employed,10.24,29179.6,Own,Cleveland,OH,2019-07-13
CUST001528,Sunita Gupta,58,Employed,11.05,46353.74,Mortgage,Raleigh,NC,2016-05-10
CUST001529,Priya Anderson,34,Retired,0.0,47399.07,Rent,Baltimore,MD,2015-05-06
CUST001530,Mary Rao,26,Employed,5.18,135061.19,Mortgage,Cleveland,Ohio,2021-04-17
CUST001531,Patricia Shah,41,Self-Employed,10.93,58631.95,Rent,Arlington,Texas,2015-03-21
CUST001532,Susan Shah,22,EMPLOYED,3.55,34738.51,Rent,Oklahoma City,OK,2019-07-06
CUST001533,Deepa Shah,43,Self-Employed,6.37,83718.66,Rent,Oklahoma City,OK,2019-07-15
CUST001534,William Smith,38,Employed,8.07,,MORTGAGE,San Jose,CA,21/10/2020
CUST001535,Vikram Miller,34,Employed,10.27,28720.53,Own,Baltimore,MD,2017-10-01
CUST001536,Lisa Hernandez,22,Self-Employed,3.62,35043.17,Mortgage,Phoenix,AZ,2018-06-11
CUST001537,Jennifer Brown,46,Self-Employed,14.22,169468.98,Mortgage,Atlanta,GA,2021-01-30
CUST001538,David Davis,33,Self-Employed,4.96,75397.21,Rent,Baltimore,MD,2015-07-02
CUST001539,Amit Nair,25,Unemployed,0.0,63873.26,Rent,Nashville,TN,2021-08-13
CUST001540,William Gupta,22,EMPLOYED,4.74,51537.44,Mortgage,Seattle,WA,2020-05-03
CUST001541,Sunita Hernandez,39,Employed,1.77,71345.48,Mortgage,Raleigh,NC,2019-11-21
CUST001542,Deepa Sharma,61,Self-Employed,2.33,70837.34,Mortgage,Houston,TX,2020-11-03
CUST001543,William Rodriguez,59,Self-Employed,8.27,,RENT,Washington,DC,2017-02-12
CUST001544,Susan Mehta,34,Employed,18.12,64145.36,RENT,Minneapolis,MN,2020-04-01
CUST001545,Priya Martinez,32,Employed,10.2,100838.85,rent,Phoenix,AZ,2015-09-08
CUST001546,Richard Williams,45,Employed,1.97,60709.93,mortgage,Nashville,TN,2017-09-29
CUST001547,Sunita Lopez,28,Retired,0.0,33297.47,Mortgage,Milwaukee,WI,2018-01-16
CUST001548,Susan Gonzalez,43,Employed,20.52,41462.57,Own,Baltimore,MD,22/12/2017
CUST001549,Anjali Patel,49,Employed,12.85,18262.2,Own,Chicago,IL,2021-04-29
CUST001550,Joseph Smith,54,Employed,18.85,202013.59,Own,Houston,TX,2020-02-11
CUST001551,Mary Singh,38,Unemployed,0.0,,Rent,Boston,MA,2016-03-15
CUST001552,Joseph Williams,37,Unemployed,0.0,36386.67,Own,Denver,CO,2017-04-30
CUST001553,Anil Miller,29,Unemployed,0.0,50558.84,Own,Phoenix,AZ,07/04/2019
CUST001554,Thomas Nair,30,Unemployed,0.0,40858.66,Mortgage,Philadelphia,PA,2015-10-11
CUST001555,David Johnson,37,Employed,1.55,151074.49,Mortgage,Arlington,TX,03/03/2017
CUST001556,Vikram Gupta,44,Employed,10.75,25541.85,Rent,Omaha,NE,2016-01-21
CUST001557,Ramesh Gupta,50,Self-Employed,2.46,64131.16,Own,Minneapolis,MN,2015-04-16
CUST001558,Thomas Jones,30,Employed,1.63,56099.56,Rent,Memphis,TN,2016-09-02
CUST001559,Jennifer Lopez,57,EMPLOYED,1.59,98331.84,Own,Milwaukee,WI,23/10/2019
CUST001560,David Patel,36,Unemployed,0.0,56251.86,Rent,Raleigh,NC,2017-02-19
CUST001561,Linda Smith,39,Self-Employed,1.4,20849.28,Mortgage,Sacramento,CA,2020-09-25
CUST001562,Amit Wilson,31,Retired,0.0,,Rent,Chicago,IL,2020-01-02
CUST001563,Anil Mehta,22,Retired,0.0,33413.08,MORTGAGE,Baltimore,MD,2020-02-17
CUST001564,Kiran Brown,50,Employed,10.71,62802.35,Mortgage,Cleveland,OH,2015-03-28
CUST001565,Joseph Nair,48,Retired,0.0,141563.86,Rent,Fort Worth,Texas,2019-02-24
CUST001566,Jessica Miller,36,Employed,2.66,21085.58,Own,Oklahoma City,OK,2016-06-25
CUST001567,Karen Martinez,40,Self-Employed,3.05,37044.17,Own,Omaha,NE,2016-07-06
CUST001568,Kiran Gonzalez,46,Employed,7.53,42975.45,Rent,Atlanta,Georgia,2020-06-25
CUST001569,William Wilson,22,Employed,1.46,47620.63,Mortgage,Minneapolis,MN,21/07/2015
CUST001570,Jessica Gupta,33,Retired,0.0,93346.66,RENT,San Jose,CA,12/07/2015
CUST001571,Jessica Martinez,49,Employed,0.07,53953.26,Rent,Houston,TX,2020-08-09
CUST001572,Richard Wilson,24,Self-Employed,11.66,76840.08,Mortgage,Baltimore,MD,2019-01-22
CUST001573,Susan Wilson,43,Employed,5.78,41131.77,Own,San Antonio,TX,04/03/2021
CUST001574,Barbara Smith,23,Employed,1.52,68730.93,Rent,El Paso,TX,2017-12-24
CUST001575,Charles Rodriguez,45,Employed,10.92,95480.62,Mortgage,Philadelphia,PA,2015-12-18
CUST001576,Sarah Gupta,39,Self-Employed,0.45,38585.05,Own,Minneapolis,MN,2018-09-07
CUST001577,Deepa Davis,22,Employed,2.3,95684.81,Rent,Jacksonville,FL,2019-05-30
CUST001578,Rahul Patel,53,Employed,4.15,61785.48,Own,Chicago,IL,20/07/2020
CUST001579,Anil Williams,31,Self-Employed,3.52,112114.52,Rent,Indianapolis,IN,25/06/2019
CUST001580,James Sharma,30,EMPLOYED,5.32,53058.38,Own,Baltimore,MD,2015-12-06
CUST001581,William Hernandez,42,Employed,1.77,75263.22,Own,Baltimore,MD,17/05/2021
CUST001582,Vikram Mehta,53,Retired,0.0,58433.01,Own,Tucson,AZ,2019-12-18
CUST001583,Jessica Nair,27,employed,2.6,56515.64,Own,Tucson,AZ,2018-12-14
CUST001584,Anjali Nair,40,Employed,0.67,69937.57,mortgage,Arlington,TX,2019-12-18
CUST001585,Ramesh Reddy,45,Self-Employed,6.74,82626.4,Rent,Austin,Texas,2019-11-19
CUST001586,Thomas Williams,48,Self-Employed,12.15,28289.93,Rent,Boston,MA,2020-10-23
CUST001587,Michael Singh,42,Self-Employed,2.27,141517.71,Rent,Boston,MA,02/09/2020
CUST001588,Patricia Johnson,35,Retired,0.0,19617.99,Mortgage,Denver,CO,2020-10-02
CUST001589,Arjun Davis,30,Employed,5.82,39700.25,MORTGAGE,Memphis,TN,2019-02-05
CUST001590,Sneha Lopez,41,Retired,0.0,56581.57,Rent,Portland,OR,27/11/2015
CUST001591,Robert Smith,27,Retired,0.0,76681.33,Mortgage,El Paso,TX,02/03/2017
CUST001592,Thomas Kumar,22,Unemployed,0.0,154153.4,Mortgage,Omaha,NE,2017-01-03
CUST001593,Anjali Martinez,45,Employed,6.74,19634.14,Mortgage,Houston,TX,2016-08-02
CUST001594,Vikram Mehta,50,Unemployed,0.0,44151.56,Mortgage,El Paso,TX,2019-05-30
CUST001595,Rahul Jones,22,Employed,3.2,16712.29,Mortgage,Phoenix,AZ,2016-11-05
CUST001596,Robert Patel,27,Self-Employed,3.12,61020.99,Rent,El Paso,TX,24/07/2018
CUST001597,Susan Rodriguez,47,Employed,9.14,70474.78,Rent,San Antonio,TX,2020-12-24
CUST001598,David Kumar,64,Unemployed,0.0,155511.89,Mortgage,Sacramento,CA,2020-12-20
CUST001599,Kiran Hernandez,40,Self-Employed,1.32,64368.58,Rent,Memphis,TN,2021-01-23
CUST001600,Anil Jones,31,Employed,1.33,112018.03,Own,Denver,CO,2016-10-24
CUST001601,Jennifer Hernandez,37,Unemployed,0.0,84991.14,MORTGAGE,San Francisco,CA,16/04/2018
CUST001602,Amit Wilson,56,Employed,6.73,46113.04,Mortgage,Omaha,NE,2016-04-12
CUST001603,Barbara Rodriguez,32,Self-Employed,0.99,25709.7,Mortgage,San Jose,CA,2019-04-02
CUST001604,Linda Hernandez,30,Employed,2.65,70615.25,Own,El Paso,TX,2021-11-25
CUST001605,Robert Jones,34,Unemployed,0.0,24458.64,Rent,Philadelphia,PA,2018-12-01
CUST001606,Kiran Rodriguez,28,EMPLOYED,0.41,130238.71,Rent,Raleigh,NC,2020-03-14
CUST001607,Rahul Wilson,41,Employed,2.34,54326.25,Mortgage,San Jose,CA,2020-02-29
CUST001608,Charles Rodriguez,59,Employed,5.17,122652.01,Own,Washington,DC,2015-03-01
CUST001609,Thomas Kumar,43,Self-Employed,7.37,44885.56,Own,Nashville,TN,2016-05-08
CUST001610,Priya Wilson,36,Self-Employed,5.29,70355.09,Mortgage,Louisville,KY,2021-07-11
CUST001611,David Hernandez,36,Employed,2.53,67887.64,Own,Dallas,TX,2021-06-18
CUST001612,Kiran Rao,22,Employed,24.11,58277.63,Rent,Omaha,NE,2021-02-24
CUST001613,Barbara Singh,50,Employed,0.21,46184.72,Rent,Philadelphia,PA,03/06/2016
CUST001614,Deepa Johnson,39,Retired,0.0,75771.2,Mortgage,Nashville,TN,2017-05-02
CUST001615,Richard Jones,37,Self-Employed,3.57,34348.1,Rent,Sacramento,CA,30/09/2021
CUST001616,Patricia Davis,75,employed,1.37,28979.35,Own,Memphis,TN,2021-09-11
CUST001617,Susan Johnson,43,Employed,4.09,126209.2,Rent,El Paso,TX,2015-09-03
CUST001618,Sneha Rodriguez,30,employed,1.24,92623.74,Own,Dallas,TX,2018-05-22
CUST001619,David Nair,34,unemployed,0.0,,Own,Tucson,Arizona,12/03/2019
CUST001620,Anil Wilson,53,Employed,2.82,162606.01,Own,Philadelphia,PA,2015-06-08
CUST001621,Linda Sharma,41,Self-Employed,7.42,50987.75,Rent,Las Vegas,NV,2016-07-20
CUST001622,Robert Anderson,22,Employed,14.29,132405.16,Mortgage,Minneapolis,MN,11/03/2015
CUST001623,Neha Nair,115,Employed,1.13,66525.76,Own,Boston,Massachusetts,2018-11-27
CUST001624,Kiran Anderson,31,Employed,23.85,32375.25,Mortgage,Los Angeles,CA,2018-05-08
CUST001625,Kiran Brown,62,Unemployed,0.0,,Own,Boston,MA,2016-10-03
CUST001626,Barbara Brown,52,Retired,0.0,108491.43,Own,Nashville,TN,25/03/2017
CUST001627,Neha Williams,34,Employed,12.17,55680.62,Rent,Jacksonville,FL,2016-12-16
CUST001628,Jessica Martinez,55,Employed,4.16,92623.92,Own,Columbus,OH,2016-03-10
CUST001629,Susan Garcia,40,Employed,10.56,46994.13,Rent,El Paso,TX,2019-03-10
CUST001630,Pooja Rodriguez,50,self-employed,14.56,98468.25,Mortgage,Miami,FL,2018-03-13
CUST001631,Jessica Patel,45,Self-Employed,9.79,15000.0,Own,Fort Worth,Texas,2020-03-18
CUST001632,James Kumar,29,Employed,2.58,32471.54,Own,Charlotte,NC,2020-11-28
CUST001633,Susan Wilson,32,Employed,5.06,107748.58,Mortgage,Dallas,TX,2018-04-03
CUST001634,John Davis,52,Unemployed,0.0,51544.8,Mortgage,San Jose,CA,2020-11-02
CUST001635,Kiran Mehta,35,Self-Employed,2.28,67814.1,Mortgage,Phoenix,Arizona,2016-02-06
CUST001636,Michael Hernandez,35,Employed,1.44,26686.91,Rent,Denver,CO,2019-01-06
CUST001637,Mary Martinez,28,Self-Employed,2.91,,Rent,San Antonio,TX,2015-07-29
CUST001638,Linda Gonzalez,45,Unemployed,0.0,122310.45,Rent,Minneapolis,MN,2021-08-09
CUST001639,Rahul Patel,64,Employed,9.29,53081.77,Rent,Fresno,CA,2020-11-02
CUST001640,Michael Hernandez,27,employed,15.85,46966.15,Own,Tucson,AZ,14/06/2016
CUST001641,Barbara Smith,40,Employed,1.72,111052.97,Own,Chicago,Illinois,2015-06-07
CUST001642,Jennifer Anderson,56,Self-Employed,5.25,196709.3,Rent,El Paso,TX,2018-01-15
CUST001643,Sneha Anderson,39,Self-Employed,5.92,106112.61,Mortgage,Arlington,TX,18/12/2021
CUST001644,Karen Gupta,45,Retired,0.0,220374.05,Mortgage,Dallas,TX,2021-06-29
CUST001645,James Hernandez,27,Employed,2.29,34426.75,Rent,Omaha,NE,2016-12-18
CUST001646,Robert Shah,45,Self-Employed,2.09,36620.66,Mortgage,Memphis,TN,2020-01-22
CUST001647,Deepa Hernandez,37,Employed,21.31,29337.9,Own,San Jose,California,2019-03-15
CUST001648,William Miller,51,employed,15.9,78046.21,Rent,Austin,TX,2018-03-16
CUST001649,Patricia Shah,54,Self-Employed,8.62,66526.93,Rent,Jacksonville,FL,18/12/2016
CUST001650,Charles Hernandez,71,Retired,0.0,54656.82,Own,Arlington,TX,2015-02-01
CUST001651,Patricia Reddy,46,Employed,1.53,97300.09,Mortgage,Austin,Texas,2017-07-10
CUST001652,John Singh,43,Retired,0.0,125416.71,mortgage,Baltimore,MD,2020-12-09
CUST001653,Anjali Williams,42,Employed,1.56,23971.06,MORTGAGE,Chicago,Illinois,2020-07-16
CUST001654,Vikram Rodriguez,35,Employed,3.69,41848.73,Own,Portland,OR,2018-07-03
CUST001655,Susan Davis,44,Employed,1.41,97937.63,Own,Boston,MA,2016-11-16
CUST001656,Vikram Williams,36,Self-Employed,17.75,45222.81,Rent,Indianapolis,IN,2021-12-20
CUST001657,Mary Miller,42,Employed,0.21,37089.02,Mortgage,Baltimore,MD,30/04/2019
CUST001658,David Gonzalez,55,Employed,0.96,110318.01,Rent,Arlington,TX,2018-09-14
CUST001659,Vikram Martinez,27,Employed,7.24,27620.13,own,Denver,CO,2015-04-09
CUST001660,Barbara Brown,53,Self-Employed,0.82,49963.7,Rent,Baltimore,MD,28/07/2020
CUST001661,Lisa Sharma,55,EMPLOYED,19.4,72924.97,Mortgage,Charlotte,NC,2021-02-02
CUST001662,Ramesh Reddy,38,Employed,1.94,42434.12,Own,Fresno,CA,2021-01-01
CUST001663,Lisa Mehta,22,Unemployed,0.0,95788.07,OWN,Indianapolis,IN,2021-03-14
CUST001664,William Lopez,32,Self-Employed,5.43,42560.16,Mortgage,Nashville,TN,2021-08-15
CUST001665,Michael Lopez,55,Employed,5.03,139409.61,Rent,Atlanta,GA,2019-06-19
CUST001666,Pooja Miller,39,Employed,12.35,55522.98,RENT,Fort Worth,TX,2016-08-22
CUST001667,Kiran Anderson,28,Self-Employed,3.6,89568.78,Rent,Boston,MA,2021-02-25
CUST001668,Anjali Sharma,33,Employed,2.56,,Own,Cleveland,OH,2019-08-31
CUST001669,Karen Patel,50,Self-Employed,1.23,41088.19,Own,Baltimore,MD,2018-01-14
CUST001670,Ramesh Williams,46,Employed,0.78,17464.2,Own,Milwaukee,WI,2019-01-30
